b,critic_loss,policy_loss,steps,walltime
1.0,2.479068,0.0022135417,5812,311.9671821594238
1.0,2.6432362,0.0029328542,5813,312.0270984172821
1.0,2.65627,0.002797821,5814,312.0741765499115
1.0,2.5487213,0.0025176054,5815,312.1184437274933
1.0,2.5202932,0.002889241,5816,312.1697828769684
1.0,2.5241947,0.0022728886,5817,312.2437889575958
1.0,2.5602667,0.002875093,5818,312.3051860332489
1.0,2.6845388,0.0030619414,5819,312.36482977867126
1.0,2.4846034,0.0026118574,5820,312.4259068965912
1.0,2.4745705,0.002428405,5821,312.4768097400665
1.0,2.4174457,0.0023057095,5822,312.5157308578491
1.0,2.6231902,0.0022534446,5823,312.56956338882446
1.0,2.545249,0.0021046456,5824,312.63412499427795
1.0,2.4729757,0.002029632,5825,312.6846218109131
1.0,2.5260735,0.0025108822,5826,312.72489953041077
1.0,2.4592292,0.0024678353,5827,312.77870416641235
1.0,2.562931,0.002132973,5828,312.8381986618042
1.0,2.4453287,0.0019384478,5829,312.899614572525
1.0,2.523363,0.002402256,5830,312.96386218070984
1.0,2.6106699,0.0026497326,5831,313.0157661437988
1.0,2.4716918,0.0020504417,5832,313.07709789276123
1.0,2.591003,0.0022326726,5833,313.1379327774048
1.0,2.463231,0.0022522954,5834,313.191312789917
1.0,2.6236978,0.002444137,5835,313.23683738708496
1.0,2.5102966,0.001977643,5836,313.2978217601776
1.0,2.537977,0.0026691898,5837,313.3317277431488
1.0,2.500797,0.0023453874,5838,313.38196301460266
1.0,2.5178628,0.0017968116,5839,313.43512892723083
1.0,2.4686282,0.0022449424,5840,313.49589920043945
1.0,2.474494,0.0020980565,5841,313.5548093318939
1.0,2.5521953,0.002393183,5842,313.61185479164124
1.0,2.5025103,0.002682797,5843,313.66676115989685
1.0,2.5470934,0.002767596,5844,313.7016932964325
1.0,2.5647442,0.0025474424,5845,313.75473976135254
1.0,2.5045795,0.002455266,5846,313.80942249298096
1.0,2.5406215,0.0022211508,5847,313.87673807144165
1.0,2.468567,0.002264319,5848,313.9174470901489
1.0,2.5561023,0.0024115231,5849,313.97930550575256
1.0,2.5046034,0.0027999915,5850,314.03360080718994
1.0,2.4993894,0.0020902823,5851,314.0731945037842
1.0,2.5884316,0.002294439,5852,314.1246807575226
1.0,2.535349,0.0023300992,5853,314.18629217147827
1.0,2.4530256,0.0025396824,5854,314.23027896881104
1.0,2.5036666,0.0022397272,5855,314.2773857116699
1.0,2.4022117,0.0019640077,5856,314.32021164894104
1.0,2.527684,0.0027512787,5857,314.36815881729126
1.0,2.5095432,0.0027675144,5858,314.4227840900421
1.0,2.6163263,0.002605342,5859,314.4863555431366
1.0,2.5875325,0.002208962,5860,314.5478765964508
1.0,2.41712,0.0021176857,5861,314.592689037323
1.0,2.4807668,0.0026813094,5862,314.6642782688141
1.0,2.5690594,0.0022400771,5863,314.7129671573639
1.0,2.5959454,0.0022526078,5864,314.76717925071716
1.0,2.4676735,0.0023571681,5865,314.8069677352905
1.0,2.57331,0.0021367953,5866,314.87327098846436
1.0,2.556264,0.0026868344,5867,314.90825605392456
1.0,2.508467,0.0023187334,5868,314.9778287410736
1.0,2.468482,0.0025885878,5869,315.0186138153076
1.0,2.5248804,0.0028548844,5870,315.0670166015625
1.0,2.5462728,0.0024979764,5871,315.1192977428436
1.0,2.385983,0.002209632,5872,315.18145203590393
1.0,2.5199604,0.0026815806,5873,315.24018716812134
1.0,2.7344766,0.0027024394,5874,315.2931032180786
1.0,2.486067,0.0027967058,5875,315.33273458480835
1.0,2.614197,0.0024993164,5876,315.4117331504822
1.0,2.539001,0.0030075023,5877,315.45450353622437
1.0,2.461561,0.002721167,5878,315.4918644428253
1.0,2.5290985,0.0028070325,5879,315.5384850502014
1.0,2.5519273,0.0021421793,5880,315.61597442626953
1.0,2.5784762,0.0025310318,5881,315.6714770793915
1.0,2.489365,0.0026332885,5882,315.7250952720642
1.0,2.4539208,0.0028029953,5883,315.7657437324524
1.0,2.4021652,0.0024512564,5884,315.8307571411133
1.0,2.5035625,0.0024438815,5885,315.8827700614929
1.0,2.522141,0.0025821822,5886,315.9176676273346
1.0,2.5284991,0.002544669,5887,315.9888436794281
1.0,2.5887084,0.0025632766,5888,316.0406758785248
1.0,2.3699167,0.00254054,5889,316.09982919692993
1.0,2.5420024,0.0020364989,5890,316.1503686904907
1.0,2.5893922,0.0026203431,5891,316.2117602825165
1.0,2.4210863,0.0023259558,5892,316.26335191726685
1.0,2.474563,0.00237727,5893,316.31452465057373
1.0,2.5278785,0.0024387874,5894,316.3720643520355
1.0,2.4939187,0.0022617455,5895,316.410325050354
1.0,2.6086617,0.00263204,5896,316.47611904144287
1.0,2.4974825,0.0024610304,5897,316.5247826576233
1.0,2.6272647,0.0029181344,5898,316.57761573791504
1.0,2.4836044,0.0020591137,5899,316.6420741081238
1.0,2.491013,0.002536822,5900,316.68119406700134
1.0,2.4445908,0.0019948052,5901,316.7388844490051
1.0,2.503659,0.0024322732,5902,316.7961919307709
1.0,2.3734162,0.0025009573,5903,316.8418457508087
1.0,2.3602448,0.0025347366,5904,316.904901266098
1.0,2.4542937,0.002488982,5905,316.94023418426514
1.0,2.5045512,0.0028209712,5906,317.01380705833435
1.0,2.383663,0.0022218707,5907,317.04377841949463
1.0,2.487759,0.0026117638,5908,317.09185767173767
1.0,2.445222,0.0027455417,5909,317.1533319950104
1.0,2.5234623,0.0028140068,5910,317.2010908126831
1.0,2.4520485,0.0021826862,5911,317.2600121498108
1.0,2.4079542,0.0026049383,5912,317.3192813396454
1.0,2.2861762,0.0020208173,5913,317.3795738220215
1.0,2.4589286,0.0025526483,5914,317.4355380535126
1.0,2.3965356,0.00253836,5915,317.4945774078369
1.0,2.410626,0.0020349072,5916,317.5276083946228
1.0,2.4120193,0.0021629771,5917,317.5891079902649
1.0,2.4572587,0.002257285,5918,317.6524314880371
1.0,2.3559468,0.0022408974,5919,317.68654346466064
1.0,2.4436665,0.0020828026,5920,317.73677492141724
1.0,2.4249043,0.002053681,5921,317.802437543869
1.0,2.3566196,0.0019577309,5922,317.86552596092224
1.0,2.3379817,0.0019290725,5923,317.92670035362244
1.0,2.6453104,0.002140635,5924,317.97719836235046
1.0,2.4295397,0.002034181,5925,318.024338722229
1.0,2.3306606,0.0016749547,5926,318.0967757701874
1.0,2.3475266,0.0018222668,5927,318.1492166519165
1.0,2.4010596,0.0017912836,5928,318.18272042274475
1.0,2.395813,0.0019604377,5929,318.2324757575989
1.0,2.511719,0.0020558855,5930,318.30640935897827
1.0,2.2468352,0.0016631894,5931,318.3555898666382
1.0,2.3990521,0.0018348111,5932,318.3936424255371
1.0,2.4613106,0.0016763323,5933,318.45638036727905
1.0,2.355141,0.0021813205,5934,318.51997923851013
1.0,2.331001,0.0018887672,5935,318.5763704776764
1.0,2.3868897,0.0020899076,5936,318.6331729888916
1.0,2.4689116,0.0022685737,5937,318.67307472229004
1.0,2.635218,0.0021914071,5938,318.71764278411865
1.0,2.4935398,0.0020555132,5939,318.7903118133545
1.0,2.3303533,0.0019515307,5940,318.83109760284424
1.0,2.420341,0.0019612953,5941,318.89976692199707
1.0,2.4317474,0.0019463274,5942,318.94197154045105
1.0,2.4922395,0.0020222364,5943,319.00854897499084
1.0,2.4069884,0.0022267543,5944,319.0455677509308
1.0,2.4418595,0.0021013878,5945,319.1173620223999
1.0,2.4114199,0.0019697133,5946,319.1471288204193
1.0,2.341916,0.0021843212,5947,319.19990825653076
1.0,2.3230615,0.0017749614,5948,319.25327491760254
1.0,2.480163,0.002438792,5949,319.31404399871826
1.0,2.5149546,0.0023509143,5950,319.3414866924286
1.0,2.5888734,0.0026750313,5951,319.4026918411255
1.0,2.3533428,0.0020021733,5952,319.43915033340454
1.0,2.5082903,0.002238478,5953,319.501748085022
1.0,2.4278984,0.0018601982,5954,319.5558969974518
1.0,2.5531192,0.0020099916,5955,319.61910367012024
1.0,2.474916,0.0022494746,5956,319.6686067581177
1.0,2.4640584,0.0021620505,5957,319.7252826690674
1.0,2.3373315,0.002147553,5958,319.7728428840637
1.0,2.4666896,0.0024765166,5959,319.82639956474304
1.0,2.4274483,0.0025640754,5960,319.88680601119995
1.0,2.449259,0.0021756915,5961,319.92286014556885
1.0,2.3843005,0.001802569,5962,319.98277378082275
1.0,2.5229578,0.002227997,5963,320.04146003723145
1.0,2.511159,0.002578035,5964,320.0983512401581
1.0,2.3670835,0.0020999552,5965,320.1330759525299
1.0,2.498752,0.0025076019,5966,320.1906771659851
1.0,2.4936113,0.0021783174,5967,320.25728726387024
1.0,2.3857098,0.0023445508,5968,320.3185782432556
1.0,2.4898953,0.0023574822,5969,320.3760287761688
1.0,2.3367515,0.0021798185,5970,320.4104015827179
1.0,2.4400969,0.0022595008,5971,320.46929454803467
1.0,2.36263,0.0025811766,5972,320.53555846214294
1.0,2.3578124,0.0023544587,5973,320.6037492752075
1.0,2.444803,0.002155572,5974,320.6676845550537
1.0,2.3452964,0.0023621658,5975,320.72117280960083
1.0,2.4424953,0.0023201515,5976,320.7727108001709
1.0,2.475,0.0023044285,5977,320.80776023864746
1.0,2.2916024,0.0025208842,5978,320.87706184387207
1.0,2.5036306,0.0028110512,5979,320.93106174468994
1.0,2.5524087,0.0023834165,5980,320.96071553230286
1.0,2.391365,0.0026049323,5981,321.00797033309937
1.0,2.43649,0.0029686987,5982,321.0724718570709
1.0,2.4150164,0.0022191808,5983,321.1253001689911
1.0,2.520952,0.0029774248,5984,321.17774963378906
1.0,2.4217951,0.002920141,5985,321.2351243495941
1.0,2.451449,0.0027502745,5986,321.28095388412476
1.0,2.397754,0.0028544553,5987,321.3350148200989
1.0,2.404562,0.002833892,5988,321.37272095680237
1.0,2.4622061,0.002909524,5989,321.4427878856659
1.0,2.393794,0.0024670775,5990,321.49461698532104
1.0,2.5248387,0.0030799967,5991,321.55171394348145
1.0,2.4266257,0.0025988016,5992,321.5888922214508
1.0,2.4198909,0.0025764531,5993,321.6462948322296
1.0,2.6893208,0.0031042402,5994,321.70874786376953
1.0,2.479601,0.0025835254,5995,321.7425651550293
1.0,2.4422536,0.0026497464,5996,321.8180317878723
1.0,2.5245657,0.0031244713,5997,321.8661239147186
1.0,2.5910754,0.0025657471,5998,321.92121863365173
1.0,2.4931831,0.0030264896,5999,321.9518268108368
1.0,2.4662592,0.0032019229,6000,322.02034616470337
1.0,2.4062655,0.0021089762,6001,322.05748224258423
1.0,2.5415628,0.0030928585,6002,322.13152742385864
1.0,2.4301264,0.002596311,6003,322.1954176425934
1.0,2.581485,0.0027512475,6004,322.23650646209717
1.0,2.5871875,0.002838728,6005,322.3084614276886
1.0,2.4670444,0.0026028603,6006,322.3570725917816
1.0,2.3696747,0.0026454688,6007,322.4147758483887
1.0,2.4822192,0.0024059953,6008,322.4558608531952
1.0,2.4132833,0.0028433653,6009,322.50584626197815
1.0,2.4880166,0.002607588,6010,322.5460503101349
1.0,2.5915685,0.002640971,6011,322.6280028820038
1.0,2.3830953,0.0024109327,6012,322.669052362442
1.0,2.456212,0.0024338423,6013,322.71588158607483
1.0,2.445802,0.0027079296,6014,322.7862424850464
1.0,2.46058,0.0031167683,6015,322.8415832519531
1.0,2.4997618,0.002473279,6016,322.8796887397766
1.0,2.4880722,0.0026979817,6017,322.9328896999359
1.0,2.6663108,0.002990794,6018,322.98682403564453
1.0,2.4884272,0.0030963267,6019,323.0517282485962
1.0,2.569194,0.0032094922,6020,323.1059093475342
1.0,2.554169,0.0025969704,6021,323.1410582065582
1.0,2.537722,0.002891598,6022,323.2169587612152
1.0,2.4441595,0.0028210136,6023,323.2580027580261
1.0,2.3473868,0.0024690367,6024,323.3310856819153
1.0,2.600706,0.0025794883,6025,323.3757495880127
1.0,2.422267,0.002489239,6026,323.45259642601013
1.0,2.439577,0.0027237693,6027,323.4895279407501
1.0,2.5238912,0.002507479,6028,323.5580265522003
1.0,2.4716363,0.0026886752,6029,323.6134009361267
1.0,2.5537407,0.0025654605,6030,323.6581437587738
1.0,2.4161687,0.0022637437,6031,323.7098250389099
1.0,2.3733594,0.0024297996,6032,323.76396679878235
1.0,2.6058536,0.0023907316,6033,323.83515667915344
1.0,2.5232124,0.0023870019,6034,323.88557624816895
1.0,2.4728646,0.0020321163,6035,323.9601938724518
1.0,2.5615222,0.0022249054,6036,324.0154330730438
1.0,2.688323,0.0025496264,6037,324.06975650787354
1.0,2.3662791,0.0022651905,6038,324.13596272468567
1.0,2.4261317,0.0022831983,6039,324.17988204956055
1.0,2.3515756,0.0021673008,6040,324.2424144744873
1.0,2.338836,0.0019369258,6041,324.3024477958679
1.0,2.5296009,0.0020649976,6042,324.3576934337616
1.0,2.475504,0.0018218216,6043,324.3883662223816
1.0,2.4398072,0.0021777847,6044,324.44368624687195
1.0,2.4623733,0.002278205,6045,324.49920320510864
1.0,2.3999684,0.00174497,6046,324.57391142845154
1.0,2.4604197,0.0022226833,6047,324.6116259098053
1.0,2.339048,0.002138255,6048,324.68693566322327
1.0,2.3704157,0.0015419967,6049,324.72997093200684
1.0,2.550445,0.0020959897,6050,324.7877674102783
1.0,2.4879541,0.0022552365,6051,324.86727237701416
1.0,2.3506663,0.002228684,6052,324.93533635139465
1.0,2.449771,0.0025260122,6053,324.98888397216797
1.0,2.398582,0.0022297425,6054,325.03817987442017
1.0,2.4536276,0.0024654642,6055,325.1064975261688
1.0,2.4507637,0.0019085885,6056,325.1599440574646
1.0,2.4669948,0.0026258773,6057,325.20186161994934
1.0,2.5120249,0.002863393,6058,325.26170897483826
1.0,2.4648473,0.0021396165,6059,325.29949927330017
1.0,2.4434817,0.0023647938,6060,325.3742241859436
1.0,2.484777,0.0025908006,6061,325.4119439125061
1.0,2.4993312,0.002405709,6062,325.46809816360474
1.0,2.4016337,0.0024449069,6063,325.52351665496826
1.0,2.335502,0.002559253,6064,325.6033902168274
1.0,2.4674232,0.00264088,6065,325.67159366607666
1.0,2.3774269,0.0027839534,6066,325.72340202331543
1.0,2.432448,0.0022982378,6067,325.7862892150879
1.0,2.4261684,0.0026955118,6068,325.83315443992615
1.0,2.366265,0.0021843319,6069,325.88647079467773
1.0,2.5264413,0.0026012475,6070,325.926798582077
1.0,2.4461417,0.002879963,6071,325.99384689331055
1.0,2.4538317,0.0026689675,6072,326.0359308719635
1.0,2.3333926,0.0024956542,6073,326.103324174881
1.0,2.3909147,0.002662404,6074,326.1642346382141
1.0,2.3546166,0.0025699597,6075,326.24713683128357
1.0,2.3582988,0.0022445237,6076,326.341548204422
1.0,2.4542744,0.002407676,6077,326.41458201408386
1.0,2.613519,0.002497823,6078,326.46408772468567
1.0,2.4511058,0.002272503,6079,326.5399115085602
1.0,2.5164266,0.0022529678,6080,326.6111071109772
1.0,2.278411,0.0021289266,6081,326.6660876274109
1.0,2.4675775,0.0021858432,6082,326.70856046676636
1.0,2.6807775,0.0027383042,6083,326.77772641181946
1.0,2.4724176,0.002562547,6084,326.8159718513489
1.0,2.5309422,0.0030610394,6085,326.8956079483032
1.0,2.4455652,0.0024388232,6086,326.9382383823395
1.0,2.3584511,0.0022875702,6087,327.01657342910767
1.0,2.3828545,0.0020416395,6088,327.07651686668396
1.0,2.3639047,0.0022219487,6089,327.1379759311676
1.0,2.4354777,0.0023308839,6090,327.19552993774414
1.0,2.4593186,0.0023177713,6091,327.22787046432495
1.0,2.39355,0.0019524242,6092,327.28335332870483
1.0,2.5203342,0.0024861572,6093,327.34791922569275
1.0,2.5869055,0.0025355667,6094,327.41667437553406
1.0,2.5094566,0.00246278,6095,327.4729514122009
1.0,2.5364447,0.0025783607,6096,327.53573775291443
1.0,2.422318,0.002343511,6097,327.59388065338135
1.0,2.3732233,0.0021930449,6098,327.63685750961304
1.0,2.3539286,0.0023107629,6099,327.7139022350311
1.0,2.4278476,0.0020678253,6100,327.76268696784973
1.0,2.6525722,0.002685212,6101,327.8043177127838
1.0,2.4135952,0.002411075,6102,327.8558382987976
1.0,2.504705,0.0027854207,6103,327.8993980884552
1.0,2.4367347,0.0021301259,6104,327.9530117511749
1.0,2.4721575,0.0021508855,6105,328.01242780685425
1.0,2.4884565,0.0024947815,6106,328.05602645874023
1.0,2.351371,0.002118464,6107,328.1175196170807
1.0,2.4693055,0.00294013,6108,328.1497595310211
1.0,2.5857906,0.0027896422,6109,328.2050986289978
1.0,2.4128106,0.0025541259,6110,328.2540194988251
1.0,2.271473,0.002309386,6111,328.31948494911194
1.0,2.4544437,0.002316441,6112,328.3561553955078
1.0,2.4630234,0.0020759115,6113,328.401859998703
1.0,2.2319107,0.0022440604,6114,328.45721983909607
1.0,2.3394048,0.002067333,6115,328.4978885650635
1.0,2.3870888,0.002499612,6116,328.56359815597534
1.0,2.4485621,0.0020304655,6117,328.6088926792145
1.0,2.4265113,0.0024537626,6118,328.6513133049011
1.0,2.5422835,0.0025325275,6119,328.71599102020264
1.0,2.471764,0.0021985404,6120,328.7510676383972
1.0,2.5180283,0.0027168482,6121,328.81145882606506
1.0,2.3721323,0.0023904843,6122,328.8699417114258
1.0,2.4695013,0.0027813467,6123,328.92636370658875
1.0,2.4448607,0.0029081167,6124,328.97227120399475
1.0,2.4654477,0.0025506513,6125,329.0403425693512
1.0,2.5273983,0.0022193408,6126,329.09867334365845
1.0,2.3146248,0.0021285797,6127,329.1547827720642
1.0,2.3311613,0.0025379136,6128,329.1909079551697
1.0,2.4525237,0.0024931133,6129,329.2493386268616
1.0,2.4770777,0.002351606,6130,329.3068222999573
1.0,2.6056848,0.0022174674,6131,329.34757804870605
1.0,2.4352584,0.0024334437,6132,329.4233329296112
1.0,2.446288,0.002315745,6133,329.4765212535858
1.0,2.6305146,0.0023600326,6134,329.52506160736084
1.0,2.4727383,0.0024338937,6135,329.56983256340027
1.0,2.4654214,0.0023172603,6136,329.61344480514526
1.0,2.4595315,0.002755527,6137,329.67908549308777
1.0,2.4291215,0.0024765152,6138,329.73239731788635
1.0,2.5718246,0.0025131411,6139,329.77046823501587
1.0,2.507202,0.0026066217,6140,329.81974363327026
1.0,2.3896759,0.002617608,6141,329.8958737850189
1.0,2.3664775,0.0019015629,6142,329.9328303337097
1.0,2.5742755,0.0022240118,6143,330.01190996170044
1.0,2.3230252,0.0019352119,6144,330.0664644241333
1.0,2.4634237,0.0024791555,6145,330.1054310798645
1.0,2.4813864,0.0025123085,6146,330.15284061431885
1.0,2.479173,0.0025126978,6147,330.21212935447693
1.0,2.4317188,0.0020257111,6148,330.2784671783447
1.0,2.3315024,0.0018958927,6149,330.3179385662079
1.0,2.4989748,0.002114055,6150,330.38278245925903
1.0,2.473916,0.0021871896,6151,330.4320957660675
1.0,2.4158347,0.0024471562,6152,330.4916124343872
1.0,2.4509256,0.002352462,6153,330.5484981536865
1.0,2.4453259,0.0023320045,6154,330.6023848056793
1.0,2.4901996,0.00236904,6155,330.6581275463104
1.0,2.4545684,0.0020437757,6156,330.7138078212738
1.0,2.419456,0.0022675963,6157,330.768917798996
1.0,2.4117317,0.002314606,6158,330.8246443271637
1.0,2.6128662,0.0026770476,6159,330.8772945404053
1.0,2.466487,0.0025679742,6160,330.9264347553253
1.0,2.5554383,0.002264804,6161,330.9755289554596
1.0,2.4862509,0.0023401624,6162,331.047217130661
1.0,2.4605045,0.002390734,6163,331.10311102867126
1.0,2.4642024,0.0022764262,6164,331.1625168323517
1.0,2.52874,0.0027160686,6165,331.2014727592468
1.0,2.5702467,0.0022521662,6166,331.2485680580139
1.0,2.538028,0.0025878837,6167,331.3063750267029
1.0,2.4328678,0.0023420595,6168,331.3674068450928
1.0,2.3997128,0.002427888,6169,331.4258801937103
1.0,2.4206738,0.0026666976,6170,331.4872889518738
1.0,2.4507234,0.0021624381,6171,331.5209205150604
1.0,2.603265,0.0024812112,6172,331.5646185874939
1.0,2.5369127,0.0028875524,6173,331.6416563987732
1.0,2.4401798,0.0024324988,6174,331.67462944984436
1.0,2.4453666,0.0024523293,6175,331.7284688949585
1.0,2.5015264,0.002552753,6176,331.8024904727936
1.0,2.4038768,0.0024433215,6177,331.8526086807251
1.0,2.401806,0.0022007038,6178,331.8966932296753
1.0,2.589692,0.0026804216,6179,331.9579200744629
1.0,2.4128492,0.0023195795,6180,332.0142238140106
1.0,2.4006436,0.002049354,6181,332.06475591659546
1.0,2.407846,0.002211363,6182,332.10294556617737
1.0,2.431962,0.0022197051,6183,332.17312955856323
1.0,2.4475787,0.0026347179,6184,332.21819376945496
1.0,2.4396574,0.0025486988,6185,332.2608563899994
1.0,2.3302534,0.0020454978,6186,332.3234977722168
1.0,2.373231,0.002530999,6187,332.3915047645569
1.0,2.4555526,0.0029949467,6188,332.4557707309723
1.0,2.5418599,0.0025798664,6189,332.49949169158936
1.0,2.609953,0.002531209,6190,332.54085540771484
1.0,2.4070804,0.002721543,6191,332.5939576625824
1.0,2.405407,0.0024092465,6192,332.6539738178253
1.0,2.3330677,0.0022062855,6193,332.70856642723083
1.0,2.3801055,0.002882756,6194,332.76673793792725
1.0,2.621705,0.0027953326,6195,332.8024654388428
1.0,2.391193,0.0022579317,6196,332.8531608581543
1.0,2.3669217,0.002667197,6197,332.91399455070496
1.0,2.4283614,0.0024372626,6198,332.9681932926178
1.0,2.4850235,0.0023548491,6199,333.0099906921387
1.0,2.500017,0.0025556032,6200,333.0545036792755
1.0,2.474759,0.0024717306,6201,333.1128981113434
1.0,2.290078,0.0026597811,6202,333.1656484603882
1.0,2.308085,0.0020407578,6203,333.2198781967163
1.0,2.3271618,0.002274879,6204,333.27770948410034
1.0,2.3622963,0.0023238468,6205,333.32588243484497
1.0,2.456505,0.0024402647,6206,333.3815095424652
1.0,2.4413328,0.0028927217,6207,333.4234914779663
1.0,2.437613,0.0028938202,6208,333.4923720359802
1.0,2.3777623,0.00262393,6209,333.54618859291077
1.0,2.4230576,0.002467949,6210,333.60320949554443
1.0,2.3418293,0.0024995499,6211,333.6571877002716
1.0,2.3099604,0.0021711087,6212,333.69300985336304
1.0,2.2815733,0.0021907897,6213,333.7384216785431
1.0,2.314773,0.0023194572,6214,333.80519008636475
1.0,2.3261776,0.0025447519,6215,333.85536003112793
1.0,2.314916,0.0026364254,6216,333.90103912353516
1.0,2.4375224,0.0024997136,6217,333.9695370197296
1.0,2.4325802,0.002323036,6218,334.033403635025
1.0,2.4711351,0.0021260811,6219,334.0711739063263
1.0,2.3544378,0.002694232,6220,334.13401103019714
1.0,2.3789988,0.0025920798,6221,334.1829249858856
1.0,2.4219387,0.003053408,6222,334.22417879104614
1.0,2.3994288,0.0026801063,6223,334.27589416503906
1.0,2.3883882,0.0026633402,6224,334.3341724872589
1.0,2.276287,0.002615504,6225,334.40270495414734
1.0,2.4285762,0.0027269188,6226,334.4591660499573
1.0,2.39566,0.0029031464,6227,334.50305938720703
1.0,2.3617835,0.0024912008,6228,334.54132747650146
1.0,2.3262236,0.0023250086,6229,334.59151220321655
1.0,2.3402126,0.001998157,6230,334.66157364845276
1.0,2.3965943,0.0025941166,6231,334.70135736465454
1.0,2.4209046,0.002831402,6232,334.7701904773712
1.0,2.4433637,0.0024492012,6233,334.8144965171814
1.0,2.295001,0.0020843395,6234,334.8751964569092
1.0,2.452323,0.0024951492,6235,334.9058692455292
1.0,2.3352745,0.0028220697,6236,334.9703288078308
1.0,2.3008916,0.0025844178,6237,335.0329792499542
1.0,2.2799268,0.0025003827,6238,335.0825617313385
1.0,2.3179011,0.0024404756,6239,335.14332032203674
1.0,2.3109763,0.002175611,6240,335.20576214790344
1.0,2.3424234,0.0024669694,6241,335.2647874355316
1.0,2.2411242,0.0021100475,6242,335.32214522361755
1.0,2.5312743,0.003037462,6243,335.36152720451355
1.0,2.383337,0.0023853157,6244,335.4147651195526
1.0,2.3248308,0.0028339962,6245,335.4622161388397
1.0,2.401629,0.0025067395,6246,335.52597093582153
1.0,2.343506,0.0027135601,6247,335.56301403045654
1.0,2.4687638,0.0022573883,6248,335.61233735084534
1.0,2.564229,0.002603637,6249,335.6601228713989
1.0,2.2022889,0.0022893422,6250,335.7118515968323
1.0,2.4837573,0.0028377704,6251,335.78248858451843
1.0,2.387825,0.0025874956,6252,335.83539175987244
1.0,2.4108992,0.0025015762,6253,335.86751914024353
1.0,2.3599215,0.0022230812,6254,335.94000792503357
1.0,2.4570072,0.0021589585,6255,335.99521565437317
1.0,2.4214065,0.0024101613,6256,336.03409242630005
1.0,2.269675,0.0022869813,6257,336.0810363292694
1.0,2.4098177,0.0022331611,6258,336.15004563331604
1.0,2.4076724,0.0022613495,6259,336.1903803348541
1.0,2.349883,0.0020115513,6260,336.24836564064026
1.0,2.4452703,0.0027453683,6261,336.2976224422455
1.0,2.3653722,0.002360899,6262,336.34617376327515
1.0,2.3570216,0.002072342,6263,336.4047381877899
1.0,2.3171306,0.0020792023,6264,336.44223737716675
1.0,2.3689873,0.0023038266,6265,336.5070610046387
1.0,2.3574739,0.0025106769,6266,336.55023550987244
1.0,2.3849063,0.002285112,6267,336.6287889480591
1.0,2.3045993,0.0023242368,6268,336.6754689216614
1.0,2.408236,0.0024293521,6269,336.72832131385803
1.0,2.2483816,0.002143092,6270,336.7851610183716
1.0,2.2905238,0.0022315283,6271,336.8504812717438
1.0,2.4053302,0.0026063113,6272,336.9110698699951
1.0,2.376668,0.0021668458,6273,336.9455087184906
1.0,2.3462389,0.0024120635,6274,336.9943561553955
1.0,2.3575525,0.0025843894,6275,337.04349994659424
1.0,2.2729816,0.0021930935,6276,337.0907983779907
1.0,2.2312965,0.0022546996,6277,337.1598916053772
1.0,2.4190495,0.0026150711,6278,337.20365953445435
1.0,2.3213944,0.0022993805,6279,337.2631366252899
1.0,2.3129613,0.0021989895,6280,337.319797039032
1.0,2.2787387,0.0018559414,6281,337.37040853500366
1.0,2.3785741,0.0023391184,6282,337.4180028438568
1.0,2.4080324,0.002204613,6283,337.47012853622437
1.0,2.3250525,0.0021738152,6284,337.520268201828
1.0,2.4592066,0.002172538,6285,337.58941888809204
1.0,2.428041,0.002586976,6286,337.6452224254608
1.0,2.4399261,0.0024022406,6287,337.6991066932678
1.0,2.5399277,0.0024128635,6288,337.73622941970825
1.0,2.387977,0.0023751915,6289,337.819477558136
1.0,2.4426303,0.0023060911,6290,337.8524353504181
1.0,2.5529444,0.0019935786,6291,337.91071796417236
1.0,2.3167045,0.0021927108,6292,337.97577357292175
1.0,2.3023586,0.002126728,6293,338.01552057266235
1.0,2.2750273,0.0020408458,6294,338.0851993560791
1.0,2.3737953,0.0022393411,6295,338.1379566192627
1.0,2.4540563,0.00218884,6296,338.1768400669098
1.0,2.3939924,0.0021902132,6297,338.2367973327637
1.0,2.2524977,0.002034567,6298,338.2752342224121
1.0,2.430581,0.0023536389,6299,338.32977986335754
1.0,2.37241,0.0022644668,6300,338.3935079574585
1.0,2.5105069,0.002443517,6301,338.42133831977844
1.0,2.396615,0.0022913683,6302,338.46597838401794
1.0,2.2986565,0.002294593,6303,338.5334668159485
1.0,2.3783815,0.0021277517,6304,338.58268451690674
1.0,2.191407,0.0024030816,6305,338.61517691612244
1.0,2.4044838,0.0024954134,6306,338.6859121322632
1.0,2.3675723,0.002562957,6307,338.7410001754761
1.0,2.2189517,0.0021445102,6308,338.80425000190735
1.0,2.3551738,0.0024507055,6309,338.83159947395325
1.0,2.3612018,0.0022631558,6310,338.88621711730957
1.0,2.4509516,0.0020997578,6311,338.9276361465454
1.0,2.3436933,0.0021809847,6312,338.99608278274536
1.0,2.3570845,0.0024149413,6313,339.04715394973755
1.0,2.4258735,0.0022410527,6314,339.1004445552826
1.0,2.2723112,0.0020638313,6315,339.15190839767456
1.0,2.414069,0.0020631896,6316,339.2055630683899
1.0,2.3836768,0.0021281976,6317,339.238210439682
1.0,2.4143178,0.0019592012,6318,339.2923595905304
1.0,2.4079647,0.0025202346,6319,339.35098004341125
